,frame,id,cam,x,y,tl_x,tl_y,c_x,c_y,w,h,theta,l_x,l_y,r_x,r_y,aa_tl_x,aa_tl_y,aa_w,aa_h
58,747,16,1,953,365,905.8773803710938,339.1097106933594,953,365,1000.1777954101562,392.56390380859375,0,905.8773803710938,339.1097106933594,1906.05517578125,678.2194213867188,905.8773803710938,339.1097106933594,1906.05517578125,678.2194213867188
59,748,16,1,948,363,899.92724609375,332.34466552734375,948,363,997.5335083007812,394.4337463378906,0,899.92724609375,332.34466552734375,1897.4607543945312,664.6893310546875,899.92724609375,332.34466552734375,1897.4607543945312,664.6893310546875
60,749,16,1,942,361,894.0013427734375,325.5878601074219,942,361,990.0012817382812,398.0110778808594,0,894.0013427734375,325.5878601074219,1884.0026245117188,651.1757202148438,894.0013427734375,325.5878601074219,1884.0026245117188,651.1757202148438
1,750,17,1,935,360,887.08056640625,320.0023193359375,935,360,984.0203857421875,400.39501953125,0,887.08056640625,320.0023193359375,1871.1009521484375,640.004638671875,887.08056640625,320.0023193359375,1871.1009521484375,640.004638671875
2,751,17,1,929,357,883.0536499023438,314.42852783203125,929,357,976.2692260742188,400.87567138671875,0,883.0536499023438,314.42852783203125,1859.3228759765625,628.8570556640625,883.0536499023438,314.42852783203125,1859.3228759765625,628.8570556640625
3,752,17,1,928,357,880.38525390625,314.7734069824219,928,357,976.5235595703125,400.7579650878906,0,880.38525390625,314.7734069824219,1856.9088134765625,629.5468139648438,880.38525390625,314.7734069824219,1856.9088134765625,629.5468139648438
4,753,17,1,923,357,877.19189453125,313.65313720703125,923,357,969.0813598632812,400.5772705078125,0,877.19189453125,313.65313720703125,1846.2732543945312,627.3062744140625,877.19189453125,313.65313720703125,1846.2732543945312,627.3062744140625
1,753,18,1,1222,335,1167.6651611328125,320.15496826171875,1222,335,1277.4444580078125,351.0159606933594,0,1167.6651611328125,320.15496826171875,2445.109619140625,640.3099365234375,1167.6651611328125,320.15496826171875,2445.109619140625,640.3099365234375
5,754,17,1,917,352,872.0448608398438,308.5087585449219,917,352,963.6188354492188,395.6114501953125,0,872.0448608398438,308.5087585449219,1835.6636962890625,617.0175170898438,872.0448608398438,308.5087585449219,1835.6636962890625,617.0175170898438
2,754,18,1,1215,336,1161.498046875,318.7161865234375,1215,336,1269.7896728515625,354.49285888671875,0,1161.498046875,318.7161865234375,2431.2877197265625,637.432373046875,1161.498046875,318.7161865234375,2431.2877197265625,637.432373046875
6,755,17,1,915,348,868.4837036132812,305.7682189941406,915,348,963.219970703125,391.69976806640625,0,868.4837036132812,305.7682189941406,1831.7036743164062,611.5364379882812,868.4837036132812,305.7682189941406,1831.7036743164062,611.5364379882812
3,755,18,1,1212,337,1157.00390625,318.9259033203125,1212,337,1268.8387451171875,356.93975830078125,0,1157.00390625,318.9259033203125,2425.8426513671875,637.851806640625,1157.00390625,318.9259033203125,2425.8426513671875,637.851806640625
7,756,17,1,913,346,863.6328735351562,301.16607666015625,913,346,962.6803588867188,391.8702087402344,0,863.6328735351562,301.16607666015625,1826.313232421875,602.3321533203125,863.6328735351562,301.16607666015625,1826.313232421875,602.3321533203125
4,756,18,1,1205,336,1151.517333984375,320.66717529296875,1205,336,1259.141845703125,353.2301330566406,0,1151.517333984375,320.66717529296875,2410.6591796875,641.3343505859375,1151.517333984375,320.66717529296875,2410.6591796875,641.3343505859375
8,757,17,1,906,341,861.9164428710938,298.154052734375,906,341,950.6091918945312,384.6097412109375,0,861.9164428710938,298.154052734375,1812.525634765625,596.30810546875,861.9164428710938,298.154052734375,1812.525634765625,596.30810546875
5,757,18,1,1198,334,1144.7813720703125,319.1822814941406,1198,334,1251.629150390625,350.580810546875,0,1144.7813720703125,319.1822814941406,2396.4105224609375,638.3645629882812,1144.7813720703125,319.1822814941406,2396.4105224609375,638.3645629882812
9,758,17,1,903,340,858.6019897460938,295.976318359375,903,340,947.6203002929688,384.3671875,0,858.6019897460938,295.976318359375,1806.2222900390625,591.95263671875,858.6019897460938,295.976318359375,1806.2222900390625,591.95263671875
6,758,18,1,1191,333,1135.4263916015625,317.5533752441406,1191,333,1247.5025634765625,350.19134521484375,0,1135.4263916015625,317.5533752441406,2382.928955078125,635.1067504882812,1135.4263916015625,317.5533752441406,2382.928955078125,635.1067504882812
10,759,17,1,898,336,855.4268188476562,292.141845703125,898,336,941.0580444335938,380.4687805175781,0,855.4268188476562,292.141845703125,1796.48486328125,584.28369140625,855.4268188476562,292.141845703125,1796.48486328125,584.28369140625
7,759,18,1,1186,333,1129.5767822265625,316.08599853515625,1186,333,1243.0828857421875,350.310302734375,0,1129.5767822265625,316.08599853515625,2372.65966796875,632.1719970703125,1129.5767822265625,316.08599853515625,2372.65966796875,632.1719970703125
11,760,17,1,895,333,854.1170654296875,288.5799255371094,895,333,937.8194580078125,379.0095520019531,0,854.1170654296875,288.5799255371094,1791.9365234375,577.1598510742188,854.1170654296875,288.5799255371094,1791.9365234375,577.1598510742188
8,760,18,1,1177,335,1122.2193603515625,319.41522216796875,1177,335,1233.2125244140625,352.1460266113281,0,1122.2193603515625,319.41522216796875,2355.431884765625,638.8304443359375,1122.2193603515625,319.41522216796875,2355.431884765625,638.8304443359375
12,761,17,1,895,329,851.7660522460938,284.2627868652344,895,329,938.8181762695312,375.2778015136719,0,851.7660522460938,284.2627868652344,1790.584228515625,568.5255737304688,851.7660522460938,284.2627868652344,1790.584228515625,568.5255737304688
9,761,18,1,1172,337,1115.90771484375,321.5987548828125,1172,337,1228.98828125,352.5368347167969,0,1115.90771484375,321.5987548828125,2344.89599609375,643.197509765625,1115.90771484375,321.5987548828125,2344.89599609375,643.197509765625
13,762,17,1,892,325,847.7764282226562,284.5177917480469,892,325,936.2542114257812,365.7899169921875,0,847.7764282226562,284.5177917480469,1784.0306396484375,569.0355834960938,847.7764282226562,284.5177917480469,1784.0306396484375,569.0355834960938
10,762,18,1,1165,337,1107.297607421875,320.74127197265625,1165,337,1223.293212890625,354.0746154785156,0,1107.297607421875,320.74127197265625,2330.5908203125,641.4825439453125,1107.297607421875,320.74127197265625,2330.5908203125,641.4825439453125
14,763,17,1,887,325,842.7557373046875,283.827880859375,887,325,931.8704833984375,367.6777648925781,0,842.7557373046875,283.827880859375,1774.626220703125,567.65576171875,842.7557373046875,283.827880859375,1774.626220703125,567.65576171875
11,763,18,1,1164,336,1102.9010009765625,320.5704040527344,1164,336,1225.818115234375,352.62445068359375,0,1102.9010009765625,320.5704040527344,2328.7191162109375,641.1408081054688,1102.9010009765625,320.5704040527344,2328.7191162109375,641.1408081054688
15,764,17,1,883,326,837.9613647460938,284.43682861328125,883,326,928.7907104492188,368.4427185058594,0,837.9613647460938,284.43682861328125,1766.7520751953125,568.8736572265625,837.9613647460938,284.43682861328125,1766.7520751953125,568.8736572265625
12,764,18,1,1160,334,1097.1220703125,316.71514892578125,1160,334,1224.4208984375,351.5838623046875,0,1097.1220703125,316.71514892578125,2321.54296875,633.4302978515625,1097.1220703125,316.71514892578125,2321.54296875,633.4302978515625
16,765,17,1,878,324,833.07666015625,283.5995178222656,878,324,924.859375,365.67510986328125,0,833.07666015625,283.5995178222656,1757.93603515625,567.1990356445312,833.07666015625,283.5995178222656,1757.93603515625,567.1990356445312
13,765,18,1,1154,332,1089.540283203125,314.1291809082031,1154,332,1219.707763671875,351.7027587890625,0,1089.540283203125,314.1291809082031,2309.248046875,628.2583618164062,1089.540283203125,314.1291809082031,2309.248046875,628.2583618164062
17,766,17,1,875,323,829.9228515625,283.3941650390625,875,323,920.3151245117188,363.7924499511719,0,829.9228515625,283.3941650390625,1750.2379760742188,566.788330078125,829.9228515625,283.3941650390625,1750.2379760742188,566.788330078125
14,766,18,1,1130,333,1079.956787109375,314.9235534667969,1130,333,1180.4649658203125,352.9200439453125,0,1079.956787109375,314.9235534667969,2260.4217529296875,629.8471069335938,1079.956787109375,314.9235534667969,2260.4217529296875,629.8471069335938
18,767,17,1,872,320,826.3359375,282.0668029785156,872,320,918.51513671875,359.20562744140625,0,826.3359375,282.0668029785156,1744.85107421875,564.1336059570312,826.3359375,282.0668029785156,1744.85107421875,564.1336059570312
15,767,18,1,1129,334,1071.54638671875,313.81781005859375,1129,334,1186.672119140625,354.7865295410156,0,1071.54638671875,313.81781005859375,2258.218505859375,627.6356201171875,1071.54638671875,313.81781005859375,2258.218505859375,627.6356201171875
19,768,17,1,870,318,822.5853881835938,280.8036193847656,870,318,919.3294677734375,355.4092102050781,0,822.5853881835938,280.8036193847656,1741.9148559570312,561.6072387695312,822.5853881835938,280.8036193847656,1741.9148559570312,561.6072387695312
16,768,18,1,1119,335,1061.7215576171875,314.36468505859375,1119,335,1176.542724609375,357.3722839355469,0,1061.7215576171875,314.36468505859375,2238.2642822265625,628.7293701171875,1061.7215576171875,314.36468505859375,2238.2642822265625,628.7293701171875
20,769,17,1,872,312,820.3868408203125,278.4317932128906,872,312,925.0027465820312,346.4016418457031,0,820.3868408203125,278.4317932128906,1745.3895874023438,556.8635864257812,820.3868408203125,278.4317932128906,1745.3895874023438,556.8635864257812
17,769,18,1,1110,336,1054.606689453125,314.1849365234375,1110,336,1166.8377685546875,359.0919189453125,0,1054.606689453125,314.1849365234375,2221.4444580078125,628.369873046875,1054.606689453125,314.1849365234375,2221.4444580078125,628.369873046875
21,770,17,1,870,316,815.2445068359375,278.36151123046875,870,316,926.4329833984375,353.7653503417969,0,815.2445068359375,278.36151123046875,1741.677490234375,556.7230224609375,815.2445068359375,278.36151123046875,1741.677490234375,556.7230224609375
18,770,18,1,1102,335,1046.681396484375,313.3522033691406,1102,335,1158.6805419921875,358.1960144042969,0,1046.681396484375,313.3522033691406,2205.3619384765625,626.7044067382812,1046.681396484375,313.3522033691406,2205.3619384765625,626.7044067382812
22,771,17,1,869,307,813.2937622070312,277.05718994140625,869,307,925.2755737304688,337.91326904296875,0,813.2937622070312,277.05718994140625,1738.5693359375,554.1143798828125,813.2937622070312,277.05718994140625,1738.5693359375,554.1143798828125
1,771,19,1,1095,332,1037.94580078125,312.0580139160156,1095,332,1153.5076904296875,352.4927978515625,0,1037.94580078125,312.0580139160156,2191.4534912109375,624.1160278320312,1037.94580078125,312.0580139160156,2191.4534912109375,624.1160278320312
23,772,17,1,868,301,810.5606079101562,274.8569641113281,868,301,926.5155029296875,328.2702941894531,0,810.5606079101562,274.8569641113281,1737.0761108398438,549.7139282226562,810.5606079101562,274.8569641113281,1737.0761108398438,549.7139282226562
2,772,19,1,1086,329,1027.8389892578125,310.91461181640625,1086,329,1146.115478515625,348.0358581542969,0,1027.8389892578125,310.91461181640625,2173.9544677734375,621.8292236328125,1027.8389892578125,310.91461181640625,2173.9544677734375,621.8292236328125
24,773,17,1,867,300,807.651611328125,274.67059326171875,867,300,927.257568359375,327.0988464355469,0,807.651611328125,274.67059326171875,1734.9091796875,549.3411865234375,807.651611328125,274.67059326171875,1734.9091796875,549.3411865234375
3,773,19,1,1084,328,1023.1968383789062,308.57696533203125,1084,328,1146.27880859375,347.5849609375,0,1023.1968383789062,308.57696533203125,2169.4756469726562,617.1539306640625,1023.1968383789062,308.57696533203125,2169.4756469726562,617.1539306640625
25,774,17,1,865,303,804.9036254882812,278.0637512207031,865,303,926.5064697265625,329.6904602050781,0,804.9036254882812,278.0637512207031,1731.4100952148438,556.1275024414062,804.9036254882812,278.0637512207031,1731.4100952148438,556.1275024414062
4,774,19,1,1079,325,1017.142578125,307.0423583984375,1079,325,1141.021728515625,344.8785705566406,0,1017.142578125,307.0423583984375,2158.164306640625,614.084716796875,1017.142578125,307.0423583984375,2158.164306640625,614.084716796875
26,775,17,1,864,303,802.6317749023438,275.989013671875,864,303,926.1686401367188,330.6621398925781,0,802.6317749023438,275.989013671875,1728.8004150390625,551.97802734375,802.6317749023438,275.989013671875,1728.8004150390625,551.97802734375
5,775,19,1,1071,323,1010.6427612304688,306.95147705078125,1071,323,1131.8447265625,339.97265625,0,1010.6427612304688,306.95147705078125,2142.4874877929688,613.9029541015625,1010.6427612304688,306.95147705078125,2142.4874877929688,613.9029541015625
27,776,17,1,858,303,797.9530639648438,276.1371154785156,858,303,919.72412109375,330.6577453613281,0,797.9530639648438,276.1371154785156,1717.6771850585938,552.2742309570312,797.9530639648438,276.1371154785156,1717.6771850585938,552.2742309570312
28,777,17,1,842,299,791.8892822265625,275.9033508300781,842,299,893.8033447265625,323.0244445800781,0,791.8892822265625,275.9033508300781,1685.692626953125,551.8067016601562,791.8892822265625,275.9033508300781,1685.692626953125,551.8067016601562
6,777,19,1,1061,323,998.46484375,305.3627624511719,1061,323,1124.3900146484375,341.13458251953125,0,998.46484375,305.3627624511719,2122.8548583984375,610.7255249023438,998.46484375,305.3627624511719,2122.8548583984375,610.7255249023438
29,778,17,1,850,300,796.174072265625,282.1473693847656,850,300,905.2872924804688,318.0996398925781,0,796.174072265625,282.1473693847656,1701.4613647460938,564.2947387695312,796.174072265625,282.1473693847656,1701.4613647460938,564.2947387695312
7,778,19,1,1055,323,993.05029296875,304.83135986328125,1055,323,1118.12158203125,341.69500732421875,0,993.05029296875,304.83135986328125,2111.171875,609.6627197265625,993.05029296875,304.83135986328125,2111.171875,609.6627197265625
30,779,17,1,849,299,794.735595703125,280.9392395019531,849,299,903.918701171875,318.0338134765625,0,794.735595703125,280.9392395019531,1698.654296875,561.8784790039062,794.735595703125,280.9392395019531,1698.654296875,561.8784790039062
8,779,19,1,1052,324,986.8255004882812,304.2414245605469,1052,324,1117.3289794921875,344.41278076171875,0,986.8255004882812,304.2414245605469,2104.1544799804688,608.4828491210938,986.8255004882812,304.2414245605469,2104.1544799804688,608.4828491210938
31,780,17,1,843,299,789.1251220703125,278.4792785644531,843,299,898.2142333984375,319.58441162109375,0,789.1251220703125,278.4792785644531,1687.33935546875,556.9585571289062,789.1251220703125,278.4792785644531,1687.33935546875,556.9585571289062
9,780,19,1,1045,324,981.1355590820312,304.2953186035156,1045,324,1109.5277099609375,345.0390319824219,0,981.1355590820312,304.2953186035156,2090.6632690429688,608.5906372070312,981.1355590820312,304.2953186035156,2090.6632690429688,608.5906372070312
10,781,19,1,1035,323,975.6038208007812,303.8692932128906,1035,323,1096.1240234375,342.6869812011719,0,975.6038208007812,303.8692932128906,2071.7278442382812,607.7385864257812,975.6038208007812,303.8692932128906,2071.7278442382812,607.7385864257812
1,781,20,1,840,294,787.4724731445312,275.972412109375,840,294,893.1163940429688,313.3082275390625,0,787.4724731445312,275.972412109375,1680.5888671875,551.94482421875,787.4724731445312,275.972412109375,1680.5888671875,551.94482421875
11,782,19,1,1034,320,970.3077392578125,300.21270751953125,1034,320,1099.27734375,341.588623046875,0,970.3077392578125,300.21270751953125,2069.5850830078125,600.4254150390625,970.3077392578125,300.21270751953125,2069.5850830078125,600.4254150390625
2,782,20,1,842,295,787.2081909179688,276.356201171875,842,295,897.4236450195312,314.1419677734375,0,787.2081909179688,276.356201171875,1684.6318359375,552.71240234375,787.2081909179688,276.356201171875,1684.6318359375,552.71240234375
12,783,19,1,1035,317,965.9765625,298.8138122558594,1035,317,1105.551513671875,336.0798645019531,0,965.9765625,298.8138122558594,2071.528076171875,597.6276245117188,965.9765625,298.8138122558594,2071.528076171875,597.6276245117188
3,783,20,1,841,299,787.946533203125,281.66485595703125,841,299,895.9866333007812,316.39715576171875,0,787.946533203125,281.66485595703125,1683.9331665039062,563.3297119140625,787.946533203125,281.66485595703125,1683.9331665039062,563.3297119140625
13,784,19,1,1028,316,961.025390625,298.19976806640625,1028,316,1096.1446533203125,334.79571533203125,0,961.025390625,298.19976806640625,2057.1700439453125,596.3995361328125,961.025390625,298.19976806640625,2057.1700439453125,596.3995361328125
4,784,20,1,833,300,786.6297607421875,280.37615966796875,833,300,881.0452270507812,320.0392150878906,0,786.6297607421875,280.37615966796875,1667.6749877929688,560.7523193359375,786.6297607421875,280.37615966796875,1667.6749877929688,560.7523193359375
14,785,19,1,1020,316,955.7891235351562,298.470458984375,1020,316,1084.676025390625,334.73828125,0,955.7891235351562,298.470458984375,2040.4651489257812,596.94091796875,955.7891235351562,298.470458984375,2040.4651489257812,596.94091796875
5,785,20,1,827,302,774.2686157226562,280.0216369628906,827,302,880.4136962890625,325.865478515625,0,774.2686157226562,280.0216369628906,1654.6823120117188,560.0432739257812,774.2686157226562,280.0216369628906,1654.6823120117188,560.0432739257812
15,786,19,1,1003,317,951.2922973632812,300.0778503417969,1003,317,1056.1649169921875,335.012451171875,0,951.2922973632812,300.0778503417969,2007.4572143554688,600.1557006835938,951.2922973632812,300.0778503417969,2007.4572143554688,600.1557006835938
6,786,20,1,827,302,773.8984985351562,280.143798828125,827,302,880.5304565429688,325.7901916503906,0,773.8984985351562,280.143798828125,1654.428955078125,560.28759765625,773.8984985351562,280.143798828125,1654.428955078125,560.28759765625
16,787,19,1,1000,317,944.8218383789062,299.66571044921875,1000,317,1056.195556640625,336.2232360839844,0,944.8218383789062,299.66571044921875,2001.0173950195312,599.3314208984375,944.8218383789062,299.66571044921875,2001.0173950195312,599.3314208984375
7,787,20,1,831,300,780.2435302734375,280.2994689941406,831,300,883.1544799804688,320.77099609375,0,780.2435302734375,280.2994689941406,1663.3980102539062,560.5989379882812,780.2435302734375,280.2994689941406,1663.3980102539062,560.5989379882812
17,788,19,1,994,319,937.9217529296875,299.6112365722656,994,319,1051.7666015625,339.1009216308594,0,937.9217529296875,299.6112365722656,1989.6883544921875,599.2224731445312,937.9217529296875,299.6112365722656,1989.6883544921875,599.2224731445312
8,788,20,1,832,298,779.1988525390625,279.6397705078125,832,298,885.6665649414062,316.6956481933594,0,779.1988525390625,279.6397705078125,1664.8654174804688,559.279541015625,779.1988525390625,279.6397705078125,1664.8654174804688,559.279541015625
18,789,19,1,987,316,930.7391967773438,299.1894226074219,987,316,1045.0325927734375,333.87542724609375,0,930.7391967773438,299.1894226074219,1975.7717895507812,598.3788452148438,930.7391967773438,299.1894226074219,1975.7717895507812,598.3788452148438
9,789,20,1,826,298,775.1809692382812,278.84222412109375,826,298,877.32177734375,318.20684814453125,0,775.1809692382812,278.84222412109375,1652.5027465820312,557.6844482421875,775.1809692382812,278.84222412109375,1652.5027465820312,557.6844482421875
19,790,19,1,984,309,926.2456665039062,292.0518493652344,984,309,1043.71875,327.30572509765625,0,926.2456665039062,292.0518493652344,1969.9644165039062,584.1036987304688,926.2456665039062,292.0518493652344,1969.9644165039062,584.1036987304688
10,790,20,1,825,292,774.0634765625,271.2870788574219,825,292,877.8690185546875,314.5294494628906,0,774.0634765625,271.2870788574219,1651.9324951171875,542.5741577148438,774.0634765625,271.2870788574219,1651.9324951171875,542.5741577148438
20,791,19,1,977,308,918.5543823242188,290.99884033203125,977,308,1036.15087890625,326.34783935546875,0,918.5543823242188,290.99884033203125,1954.7052612304688,581.9976806640625,918.5543823242188,290.99884033203125,1954.7052612304688,581.9976806640625
11,791,20,1,839,289,785.4951171875,264.6324462890625,839,289,894.2408447265625,314.905029296875,0,785.4951171875,264.6324462890625,1679.7359619140625,529.264892578125,785.4951171875,264.6324462890625,1679.7359619140625,529.264892578125
21,792,19,1,971,308,912.8856201171875,290.1513977050781,971,308,1030.5823974609375,326.54827880859375,0,912.8856201171875,290.1513977050781,1943.468017578125,580.3027954101562,912.8856201171875,290.1513977050781,1943.468017578125,580.3027954101562
12,792,20,1,840,287,791.3575439453125,257.0119323730469,840,287,889.6600341796875,317.26806640625,0,791.3575439453125,257.0119323730469,1681.017578125,514.0238647460938,791.3575439453125,257.0119323730469,1681.017578125,514.0238647460938
22,793,19,1,966,308,906.1595458984375,289.9317626953125,966,308,1026.8074951171875,328.0406494140625,0,906.1595458984375,289.9317626953125,1932.967041015625,579.863525390625,906.1595458984375,289.9317626953125,1932.967041015625,579.863525390625
13,793,20,1,835,285,795.2918701171875,247.91209411621094,835,285,875.9133911132812,323.2743225097656,0,795.2918701171875,247.91209411621094,1671.2052612304688,495.8241882324219,795.2918701171875,247.91209411621094,1671.2052612304688,495.8241882324219
23,794,19,1,953,310,898.3191528320312,291.5212707519531,953,310,1009.1226196289062,330.193115234375,0,898.3191528320312,291.5212707519531,1907.4417724609375,583.0425415039062,898.3191528320312,291.5212707519531,1907.4417724609375,583.0425415039062
14,794,20,1,834,285,797.2177124023438,247.5354766845703,834,285,870.8850708007812,324.097900390625,0,797.2177124023438,247.5354766845703,1668.102783203125,495.0709533691406,797.2177124023438,247.5354766845703,1668.102783203125,495.0709533691406
24,795,19,1,949,310,893.1160278320312,290.73651123046875,949,310,1005.96728515625,331.1804504394531,0,893.1160278320312,290.73651123046875,1899.0833129882812,581.4730224609375,893.1160278320312,290.73651123046875,1899.0833129882812,581.4730224609375
15,795,20,1,835,286,800.4903564453125,245.40257263183594,835,286,869.7534790039062,327.9714050292969,0,800.4903564453125,245.40257263183594,1670.2438354492188,490.8051452636719,800.4903564453125,245.40257263183594,1670.2438354492188,490.8051452636719
25,796,19,1,937,310,876.8392944335938,290.1801452636719,937,310,997.2437133789062,331.1354675292969,0,876.8392944335938,290.1801452636719,1874.0830078125,580.3602905273438,876.8392944335938,290.1801452636719,1874.0830078125,580.3602905273438
16,796,20,1,834,286,800.7607421875,241.13502502441406,834,286,867.3677368164062,331.4585876464844,0,800.7607421875,241.13502502441406,1668.1284790039062,482.2700500488281,800.7607421875,241.13502502441406,1668.1284790039062,482.2700500488281
26,797,19,1,935,307,875.4036865234375,288.0348205566406,935,307,995.7818603515625,327.07879638671875,0,875.4036865234375,288.0348205566406,1871.185546875,576.0696411132812,875.4036865234375,288.0348205566406,1871.185546875,576.0696411132812
17,797,20,1,828,287,797.8944091796875,238.97227478027344,828,287,858.6619873046875,335.2388610839844,0,797.8944091796875,238.97227478027344,1656.556396484375,477.9445495605469,797.8944091796875,238.97227478027344,1656.556396484375,477.9445495605469
27,798,19,1,928,302,868.0877075195312,283.3058166503906,928,302,988.7161254882812,321.4924621582031,0,868.0877075195312,283.3058166503906,1856.8038330078125,566.6116333007812,868.0877075195312,283.3058166503906,1856.8038330078125,566.6116333007812
18,798,20,1,827,287,798.6038818359375,235.26356506347656,827,287,856.4581298828125,339.02349853515625,0,798.6038818359375,235.26356506347656,1655.06201171875,470.5271301269531,798.6038818359375,235.26356506347656,1655.06201171875,470.5271301269531
28,799,19,1,923,300,866.5629272460938,282.2173156738281,923,300,980.6758422851562,318.9997253417969,0,866.5629272460938,282.2173156738281,1847.23876953125,564.4346313476562,866.5629272460938,282.2173156738281,1847.23876953125,564.4346313476562
19,799,20,1,827,287,798.9157104492188,232.83425903320312,827,287,855.56787109375,342.39544677734375,0,798.9157104492188,232.83425903320312,1654.4835815429688,465.66851806640625,798.9157104492188,232.83425903320312,1654.4835815429688,465.66851806640625
29,800,19,1,920,298,861.9960327148438,278.1437683105469,920,298,978.580078125,318.7016906738281,0,861.9960327148438,278.1437683105469,1840.5761108398438,556.2875366210938,861.9960327148438,278.1437683105469,1840.5761108398438,556.2875366210938
20,800,20,1,826,287,800.0204467773438,229.4076690673828,826,287,852.6296997070312,346.4332275390625,0,800.0204467773438,229.4076690673828,1652.650146484375,458.8153381347656,800.0204467773438,229.4076690673828,1652.650146484375,458.8153381347656
30,801,19,1,918,298,861.0400390625,277.1026306152344,918,298,975.3258666992188,319.8486633300781,0,861.0400390625,277.1026306152344,1836.3659057617188,554.2052612304688,861.0400390625,277.1026306152344,1836.3659057617188,554.2052612304688
21,801,20,1,825,287,803.93896484375,227.41722106933594,825,287,847.2713012695312,346.93994140625,0,803.93896484375,227.41722106933594,1651.2102661132812,454.8344421386719,803.93896484375,227.41722106933594,1651.2102661132812,454.8344421386719
31,802,19,1,916,298,856.9309692382812,276.80010986328125,916,298,976.3795166015625,320.69647216796875,0,856.9309692382812,276.80010986328125,1833.3104858398438,553.6002197265625,856.9309692382812,276.80010986328125,1833.3104858398438,553.6002197265625
22,802,20,1,825,287,804.9198608398438,225.3594512939453,825,287,846.5790405273438,348.7478942871094,0,804.9198608398438,225.3594512939453,1651.4989013671875,450.7189025878906,804.9198608398438,225.3594512939453,1651.4989013671875,450.7189025878906
32,803,19,1,909,298,852.0216064453125,277.0318298339844,909,298,967.2755737304688,320.1815185546875,0,852.0216064453125,277.0318298339844,1819.2971801757812,554.0636596679688,852.0216064453125,277.0318298339844,1819.2971801757812,554.0636596679688
23,803,20,1,825,286,806.602294921875,224.21478271484375,825,286,845.0214233398438,348.7167663574219,0,806.602294921875,224.21478271484375,1651.6237182617188,448.4295654296875,806.602294921875,224.21478271484375,1651.6237182617188,448.4295654296875
33,804,19,1,903,299,846.5306396484375,277.26983642578125,903,299,959.8411254882812,321.1073913574219,0,846.5306396484375,277.26983642578125,1806.3717651367188,554.5396728515625,846.5306396484375,277.26983642578125,1806.3717651367188,554.5396728515625
24,804,20,1,826,284,808.7333984375,224.4982147216797,826,284,845.07080078125,345.0162048339844,0,808.7333984375,224.4982147216797,1653.80419921875,448.9964294433594,808.7333984375,224.4982147216797,1653.80419921875,448.9964294433594
34,805,19,1,900,301,841.8068237304688,277.2950439453125,900,301,958.759033203125,324.7171936035156,0,841.8068237304688,277.2950439453125,1800.5658569335938,554.590087890625,841.8068237304688,277.2950439453125,1800.5658569335938,554.590087890625
25,805,20,1,832,281,808.7850952148438,223.44215393066406,832,281,855.2213745117188,339.77313232421875,0,808.7850952148438,223.44215393066406,1664.0064697265625,446.8843078613281,808.7850952148438,223.44215393066406,1664.0064697265625,446.8843078613281
35,806,19,1,894,300,835.8025512695312,276.3085021972656,894,300,953.05517578125,325.39532470703125,0,835.8025512695312,276.3085021972656,1788.8577270507812,552.6170043945312,835.8025512695312,276.3085021972656,1788.8577270507812,552.6170043945312
26,806,20,1,834,277,806.929443359375,221.9669647216797,834,277,862.431396484375,332.12628173828125,0,806.929443359375,221.9669647216797,1669.36083984375,443.9339294433594,806.929443359375,221.9669647216797,1669.36083984375,443.9339294433594
36,807,19,1,890,300,831.8587646484375,275.5997314453125,890,300,948.3265380859375,325.6982116699219,0,831.8587646484375,275.5997314453125,1780.185302734375,551.199462890625,831.8587646484375,275.5997314453125,1780.185302734375,551.199462890625
27,807,20,1,835,270,804.2962036132812,219.64889526367188,835,270,865.7379150390625,321.5726013183594,0,804.2962036132812,219.64889526367188,1670.0341186523438,439.29779052734375,804.2962036132812,219.64889526367188,1670.0341186523438,439.29779052734375
37,808,19,1,886,300,826.46728515625,273.8650207519531,886,300,945.8824462890625,326.4854736328125,0,826.46728515625,273.8650207519531,1772.3497314453125,547.7300415039062,826.46728515625,273.8650207519531,1772.3497314453125,547.7300415039062
28,808,20,1,835,267,801.1323852539062,217.09666442871094,835,267,870.549072265625,318.8621520996094,0,801.1323852539062,217.09666442871094,1671.6814575195312,434.1933288574219,801.1323852539062,217.09666442871094,1671.6814575195312,434.1933288574219
38,809,19,1,883,298,824.5001831054688,272.89813232421875,883,298,941.57421875,323.2781066894531,0,824.5001831054688,272.89813232421875,1766.0744018554688,545.7962646484375,824.5001831054688,272.89813232421875,1766.0744018554688,545.7962646484375
29,809,20,1,836,262,798.0033569335938,212.31246948242188,836,262,874.2786865234375,312.4897766113281,0,798.0033569335938,212.31246948242188,1672.2820434570312,424.62493896484375,798.0033569335938,212.31246948242188,1672.2820434570312,424.62493896484375
39,810,19,1,878,296,817.28125,269.7301330566406,878,296,939.4873657226562,322.8681640625,0,817.28125,269.7301330566406,1756.7686157226562,539.4602661132812,817.28125,269.7301330566406,1756.7686157226562,539.4602661132812
30,810,20,1,835,259,793.8369750976562,208.79635620117188,835,259,878.0146484375,309.46923828125,0,793.8369750976562,208.79635620117188,1671.8516235351562,417.59271240234375,793.8369750976562,208.79635620117188,1671.8516235351562,417.59271240234375
